district,state,households_surveyed,women_interviewed,men_interviewed,female_school_attendance,pop_below_15," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),electricity_pct,clean_water_pct,sanitation_pct,clean_fuel_pct,Households using iodized salt (%),health_insurance_pct,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),women_literacy_pct,Women (age 15-49)  with 10 or more years of schooling (%),child_marriage_pct,Births in the 5 years preceding the survey that are third or higher order (%),teen_pregnancy_pct,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),antenatal_4visits_pct,Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),institutional_births_pct,Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children under age 3 years breastfed within one hour of birth15 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",stunting_pct,wasting_pct,Children under 5 years who are severely wasted (weight-for-height)19 (%),underweight_pct,Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),child_anaemia_pct,women_anaemia_pct,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),all_women_anaemia_pct,All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),women_tobacco_pct,men_tobacco_pct,women_alcohol_pct,men_alcohol_pct
Gopalganj ,Bihar,912,1139,96,63.31,34.56,1156.69,942.68,87.79,40.83,96.23,99.92,60.1,39.35,96.64,12.73,2.7,63.31,32.91,27.96,3.45,7.56,63.82,57.34,39.52,27.05,0.0,0.2,1.45,3.29,0.62,19.41,5.47,17.89,45.7,53.16,27.88,90.1,23.58,8.6,89.56,53.88,2559.36,54.19,85.92,60.26,3.28,88.02,9.1,27.47,3.4,75.83,97.91,98.39,78.95,91.11,89.55,36.98,1.67,91.11,69.13,98.1,1.9,6.1,5.85,38.64,14.9,13.83,34.16,21.47,9.76,29.23,3.53,22.66,17.94,69.01,56.08,53.76,54.03,53.77,54.06,4.72,4.94,10.52,5.01,4.75,10.09,11.65,5.07,20.34,16.26,4.96,22.84,1.47,0.19,0.0,5.18,47.84,0.14,11.98
Siwan ,Bihar,941,1256,95,70.69,31.54,1140.73,1060.3,86.46,61.94,95.29,99.81,47.71,48.04,94.09,8.2,13.18,70.9,38.85,21.29,3.79,2.58,55.82,53.52,42.35,30.19,0.0,0.0,2.27,6.99,0.74,15.41,5.06,9.26,40.23,61.04,30.26,96.56,21.06,12.84,82.9,63.91,4135.18,63.01,86.36,65.3,4.44,86.92,11.34,37.81,5.17,76.12,83.15,97.43,78.36,92.6,86.41,25.26,0.0,87.22,48.32,100.0,0.0,15.76,7.44,21.85,10.83,10.83,36.65,18.18,5.84,30.79,3.13,18.08,23.3,63.54,63.92,52.95,-58.04,53.12,63.98,3.39,4.94,9.04,8.31,6.58,15.68,12.36,5.21,19.55,18.12,9.35,29.6,0.15,0.0,0.0,4.61,44.07,0.41,11.35
Saran ,Bihar,945,1229,137,64.77,35.26,1076.82,779.29,73.11,43.82,93.62,99.74,37.15,36.83,92.88,9.41,7.21,65.56,35.54,26.24,4.23,6.15,58.97,41.13,31.42,23.55,0.0,0.35,1.7,4.91,0.45,17.34,7.68,17.96,36.74,44.36,30.74,88.05,14.77,8.5,94.33,54.05,2903.42,58.31,72.97,57.17,8.62,79.09,8.02,43.89,1.9,71.95,85.66,95.15,75.65,89.12,88.86,31.08,16.24,83.06,50.19,99.12,0.88,15.89,1.62,28.19,5.9,7.11,39.67,28.8,10.02,44.96,1.97,22.05,19.11,50.72,69.82,62.99,59.06,62.8,70.87,8.09,6.77,16.46,7.94,8.41,18.12,8.37,3.3,16.74,12.67,2.63,19.33,0.5,0.76,0.33,4.15,44.0,0.57,17.37
Vaishali ,Bihar,925,1112,123,64.51,34.69,1069.05,1117.97,81.48,44.11,96.45,99.19,52.6,40.91,86.24,13.49,24.92,62.41,33.96,44.86,4.56,8.06,68.21,45.8,40.99,36.49,0.0,0.88,0.79,1.85,0.71,16.71,8.27,18.47,47.36,46.72,24.52,80.78,14.78,6.81,88.54,57.41,2571.25,64.34,81.58,63.1,6.47,84.82,9.53,39.85,3.43,70.98,84.16,97.36,74.76,84.96,82.31,13.24,5.26,72.74,55.77,98.08,1.03,14.96,3.92,27.63,12.08,11.72,38.26,19.61,6.49,38.36,3.8,26.12,16.92,61.79,77.14,62.86,66.78,63.13,69.61,6.54,5.34,13.61,8.12,7.01,17.06,6.03,3.46,17.36,10.24,3.71,19.56,0.21,0.39,0.79,3.85,46.31,0.35,19.21
Samastipur ,Bihar,923,1061,118,60.91,37.82,1070.62,889.65,88.49,39.2,95.73,98.58,48.77,36.11,91.85,19.04,3.37,54.25,26.48,49.77,5.25,14.92,58.65,63.7,53.77,41.09,0.11,0.56,3.04,4.36,1.7,11.13,5.45,20.55,59.4,53.36,23.53,90.4,20.83,8.9,90.42,52.09,2267.84,51.52,83.38,71.92,2.86,83.71,6.15,47.23,1.03,71.4,85.48,98.95,74.55,89.51,89.41,30.52,0.0,88.47,64.1,98.3,1.7,10.63,4.52,26.99,17.47,17.69,44.0,21.32,7.94,42.76,1.74,26.66,15.17,54.26,67.19,59.93,69.71,60.51,65.93,7.97,5.55,14.27,7.91,7.0,15.86,7.06,4.15,15.83,9.4,4.36,16.36,0.63,0.6,0.4,3.51,51.65,0.13,10.52
Begusarai ,Bihar,966,1170,165,64.99,36.41,1075.89,1058.37,81.71,37.45,96.17,99.05,62.23,45.23,89.17,13.23,26.28,62.31,34.07,49.48,5.94,12.08,70.68,55.76,46.19,36.67,0.38,0.99,1.19,2.86,1.18,15.95,8.98,17.4,53.14,46.54,21.56,88.55,21.39,11.75,87.82,58.58,1710.47,60.93,85.99,63.61,3.42,85.6,6.26,25.31,0.94,65.75,80.77,96.57,72.87,82.26,81.01,24.47,2.51,80.39,57.19,96.54,1.71,11.85,3.13,42.04,5.52,4.55,37.76,21.02,8.82,35.64,4.03,25.99,17.61,68.58,74.53,63.19,58.68,62.89,64.27,6.77,5.58,13.24,9.13,5.58,15.81,7.09,2.39,13.9,9.67,3.13,16.95,0.16,0.16,0.0,3.96,49.61,0.38,13.71
Khagaria ,Bihar,909,1072,125,60.58,41.25,1110.9,918.49,66.8,31.82,94.48,98.8,65.03,33.16,87.99,15.61,7.21,51.82,26.63,44.85,5.98,15.08,50.5,40.93,34.92,27.36,0.11,0.22,1.71,2.76,0.45,15.44,9.5,14.36,56.2,44.6,17.43,83.93,15.83,3.53,89.51,54.18,4326.66,52.2,74.15,63.99,8.76,82.34,4.36,38.02,0.78,64.68,84.33,97.09,73.13,83.65,82.61,31.43,2.58,82.89,62.93,92.92,2.61,13.89,1.64,26.25,16.47,16.34,34.82,25.26,9.27,36.4,1.37,24.71,18.14,56.5,67.05,59.14,62.88,59.46,65.1,8.37,7.81,17.06,9.75,10.77,21.72,7.47,2.26,12.98,9.44,3.12,16.13,0.65,0.2,0.85,3.46,43.72,0.14,6.88
Bhagalpur ,Bihar,966,1154,179,65.07,35.08,985.89,878.54,74.14,26.35,94.52,97.99,60.94,49.16,85.23,16.27,17.4,65.56,35.13,42.36,3.39,14.27,75.59,57.36,46.78,31.92,0.0,0.0,3.37,9.14,1.59,12.82,6.49,31.2,39.88,53.32,27.62,89.92,28.03,16.78,85.41,53.95,2975.44,60.49,77.17,52.09,6.34,77.47,11.48,33.55,5.9,66.79,81.04,95.96,73.44,91.07,91.78,51.93,15.55,89.23,46.19,84.73,8.33,10.87,1.08,33.35,5.36,8.14,39.95,21.17,8.26,40.42,2.81,22.93,19.39,70.08,78.7,73.69,63.65,73.02,73.86,7.45,7.09,15.59,8.45,7.33,16.28,6.95,3.17,13.34,8.79,3.06,14.67,1.59,1.24,1.3,2.39,47.25,0.15,21.17
Banka ,Bihar,979,1098,147,59.32,36.1,1082.8,990.95,73.83,32.77,96.22,96.31,38.19,32.34,90.06,13.64,23.71,55.73,22.56,49.41,2.39,19.15,62.84,71.51,55.68,44.72,0.23,0.66,2.08,4.7,0.44,9.7,4.83,21.68,50.04,70.74,31.74,93.59,24.52,14.69,83.99,72.26,8075.77,74.71,79.79,67.95,3.77,80.4,7.52,38.78,4.31,88.14,89.54,98.11,90.2,92.93,94.98,42.31,2.15,93.8,42.84,99.11,0.89,6.88,2.33,41.07,3.1,2.76,46.74,26.91,10.97,45.76,5.15,23.78,13.4,70.66,77.8,65.66,68.63,65.86,60.42,7.15,4.65,12.96,7.2,9.08,16.92,10.63,4.81,17.42,12.43,5.37,18.84,0.55,0.0,0.0,1.81,49.4,0.49,17.86
Munger ,Bihar,972,1100,157,69.49,31.31,1032.15,966.44,84.76,50.69,98.41,97.74,62.83,59.39,92.57,15.24,22.22,69.5,44.43,34.65,4.17,9.58,80.19,68.55,49.02,33.68,0.22,0.58,3.06,8.59,1.07,10.31,5.66,23.27,65.27,68.68,36.79,90.5,33.04,15.32,89.8,80.68,2461.46,83.39,93.24,60.03,2.78,92.29,21.79,48.4,9.52,73.4,84.81,94.95,75.08,85.88,86.8,44.07,1.21,83.39,44.59,97.58,1.25,14.51,2.64,28.27,5.8,5.1,35.45,26.67,9.1,39.47,2.38,23.66,20.91,70.74,74.3,71.26,72.85,71.35,73.83,9.81,8.72,19.52,11.57,9.61,21.82,9.77,3.5,16.11,10.57,3.9,18.32,1.45,1.46,1.69,2.53,40.92,0.11,12.93
Lakhisarai ,Bihar,969,1222,147,61.17,37.75,1074.15,885.52,74.75,37.44,97.98,96.62,51.55,42.56,84.16,15.06,22.08,57.89,29.96,56.08,4.63,12.96,64.92,67.04,50.35,36.95,0.18,1.2,3.16,5.15,0.56,11.7,6.43,19.81,53.43,66.12,28.04,92.78,21.08,7.97,87.06,66.67,9522.94,74.06,75.78,58.4,5.38,76.2,9.33,44.23,2.82,68.93,76.79,92.91,73.71,82.43,83.92,23.69,0.0,82.43,41.83,97.7,2.3,9.67,1.27,36.01,3.62,3.58,42.66,25.61,10.39,45.05,1.38,25.27,16.17,67.44,77.24,72.88,67.78,72.55,75.13,7.33,4.81,12.84,8.76,7.68,17.8,6.6,3.43,12.27,9.34,2.08,13.82,0.15,0.0,0.14,2.42,45.4,0.75,20.0
Sheikhpura ,Bihar,958,1160,132,58.53,37.5,1074.01,887.89,82.94,47.76,97.27,98.43,54.16,40.25,90.27,9.74,9.51,55.01,28.26,46.13,5.69,10.2,68.07,78.76,50.27,37.21,0.2,0.6,1.48,4.81,2.28,3.15,1.45,26.23,58.56,68.77,28.35,95.82,24.09,6.72,87.71,77.09,1842.37,78.73,89.2,69.73,3.67,91.76,14.61,43.49,8.8,82.75,86.58,99.21,85.62,89.97,88.68,31.39,1.24,87.15,42.81,99.37,0.63,9.1,6.82,25.23,5.02,5.46,53.55,16.29,7.69,37.64,5.6,24.09,13.31,67.69,80.05,69.69,-64.16,69.52,73.94,5.65,3.43,9.91,5.84,4.43,11.06,9.24,4.15,16.33,11.07,3.87,16.1,0.54,0.49,0.34,2.05,45.01,0.17,23.16
Nalanda ,Bihar,962,1151,146,59.57,37.2,1048.05,958.79,73.26,40.61,98.86,98.9,52.53,40.99,89.05,12.8,16.28,56.07,28.8,41.95,4.91,9.95,64.44,72.27,52.36,37.78,0.22,0.59,2.49,6.02,2.72,7.49,4.2,27.75,54.14,64.71,29.31,94.21,16.36,5.29,87.62,77.48,2628.4,73.03,80.31,53.9,6.39,85.1,17.06,45.05,9.57,75.22,83.79,95.72,82.22,86.59,83.39,22.42,0.0,84.85,44.09,100.0,0.0,12.42,5.27,22.41,7.51,9.58,42.61,27.83,12.11,46.66,1.75,23.77,16.03,68.13,80.31,71.54,61.7,71.04,70.17,6.81,3.83,11.12,7.71,5.18,13.57,8.2,3.26,13.35,9.27,3.61,14.04,0.38,0.0,0.0,2.81,49.83,0.3,21.49
Patna ,Bihar,897,942,143,69.52,32.71,949.91,1002.08,73.6,39.92,99.01,98.76,61.02,64.6,92.9,10.17,18.21,67.64,43.63,26.59,7.95,10.12,74.25,49.32,42.32,31.36,0.13,1.94,2.9,4.92,0.46,14.98,4.62,18.55,46.41,51.66,17.92,82.97,20.67,15.74,88.75,59.03,2863.39,63.09,89.14,51.01,3.25,81.44,21.97,47.03,7.91,56.6,-72.54,98.39,66.95,83.93,78.57,20.93,11.02,78.73,58.37,94.93,5.07,9.26,0.71,34.1,9.01,8.27,34.49,27.46,10.61,39.63,1.37,22.58,21.47,66.85,65.36,67.29,-63.65,67.12,62.83,7.57,7.8,17.12,10.02,8.83,19.89,8.14,2.46,16.09,10.0,2.38,14.84,1.56,0.63,0.09,2.06,39.85,0.36,20.98
Bhojpur ,Bihar,974,1213,181,67.92,34.16,1002.91,872.27,70.73,44.64,97.91,99.7,45.87,42.86,92.22,9.63,16.17,64.1,34.57,31.16,4.17,5.34,60.8,63.85,47.88,37.69,0.6,2.19,2.24,4.1,0.7,11.76,5.07,17.51,44.96,42.74,33.48,93.8,15.52,6.18,93.31,56.12,2214.05,62.36,86.9,61.75,2.32,87.53,12.62,37.37,5.22,61.9,80.6,98.36,64.07,80.62,85.74,24.14,3.63,80.88,40.25,97.77,0.75,11.81,1.41,25.51,8.36,7.66,40.65,31.26,13.0,44.03,2.21,23.09,20.82,51.37,67.68,73.89,68.31,73.58,72.68,6.84,6.57,14.0,9.6,6.45,16.97,8.27,2.72,13.86,10.25,1.75,14.46,0.5,0.33,0.33,2.44,43.73,0.5,17.79
Buxar ,Bihar,975,1295,158,64.84,32.68,1005.18,886.29,77.11,40.51,98.53,99.81,52.36,44.65,93.54,11.44,18.25,68.14,33.31,30.8,5.82,7.19,56.56,60.46,44.6,35.11,0.0,0.99,2.42,3.84,1.41,9.06,3.42,31.4,67.26,61.54,27.44,93.38,21.13,9.82,92.19,66.92,1685.56,68.26,89.45,50.87,2.75,90.59,7.69,19.05,0.67,75.02,81.7,97.31,75.02,90.49,90.52,35.68,6.29,89.62,50.38,90.42,6.42,10.42,3.71,36.87,8.36,8.32,39.64,33.17,15.13,45.31,4.94,21.06,16.58,57.7,68.34,66.97,55.11,66.21,65.96,7.12,4.89,12.93,6.57,4.46,11.46,9.17,2.75,13.89,7.44,1.96,10.46,0.34,0.31,0.0,1.79,42.24,0.14,11.38
Kaimur (Bhabua) ,Bihar,973,1167,146,62.28,35.81,1018.15,943.98,77.88,41.31,96.68,97.96,59.08,29.03,93.71,18.07,6.12,66.04,29.45,27.08,6.54,2.62,58.93,78.58,59.69,44.03,0.1,0.43,3.52,7.3,1.67,3.7,1.68,45.11,62.55,62.39,25.58,93.47,11.24,3.64,97.16,81.56,1671.09,77.03,83.33,63.16,5.2,86.04,7.41,31.85,1.56,88.85,90.38,98.2,89.94,91.38,93.46,32.06,13.95,87.36,67.5,98.89,1.11,3.08,4.16,48.5,13.06,13.36,44.1,27.26,15.88,47.2,2.49,25.6,11.81,62.62,71.4,70.63,-62.4,70.32,70.81,4.44,2.02,6.86,6.14,3.43,10.33,7.92,3.3,12.29,10.44,3.65,14.97,0.0,0.0,0.0,2.79,50.8,0.45,14.13
Rohtas ,Bihar,975,1302,148,70.52,32.67,1039.89,923.67,73.92,47.21,98.48,99.58,68.95,47.37,97.4,17.19,7.47,76.51,42.56,30.34,6.06,4.55,72.34,73.85,55.66,42.8,1.16,1.22,1.79,6.06,0.63,5.94,2.7,38.6,59.05,64.86,34.22,95.0,17.4,7.67,91.21,84.97,1620.82,80.73,89.08,51.7,3.74,91.25,14.13,35.74,1.49,86.84,93.59,97.64,86.84,95.83,95.83,45.51,7.7,95.83,71.51,98.91,1.09,3.55,3.11,31.32,2.39,2.6,39.96,31.83,17.96,48.2,2.49,22.94,19.84,52.53,70.34,65.63,50.99,64.9,66.33,5.34,4.64,10.26,7.43,5.49,13.51,10.45,3.85,15.21,10.34,4.6,15.99,1.09,0.65,0.0,1.03,40.62,0.39,18.16
Aurangabad ,Bihar,970,1269,161,65.0,35.16,1074.09,886.17,75.4,33.92,97.7,99.97,47.12,38.92,92.35,15.35,11.99,67.56,36.87,27.31,3.55,7.34,68.43,69.41,53.49,44.21,0.0,0.86,2.46,4.3,0.61,7.15,3.53,26.64,52.77,53.57,29.31,93.18,20.3,9.44,92.34,71.53,1804.45,71.99,77.48,61.88,9.08,84.61,10.15,52.7,3.12,89.74,90.55,99.37,91.25,95.94,96.8,33.32,6.13,91.17,63.9,99.2,0.0,7.13,2.53,35.47,6.32,5.81,41.23,32.9,18.49,48.66,4.73,25.83,9.95,52.42,68.42,60.87,53.13,60.45,56.91,6.45,3.74,10.59,8.86,4.13,14.1,10.4,4.16,16.2,10.37,3.18,15.33,0.0,0.0,0.0,3.3,46.74,1.12,23.88
Gaya ,Bihar,963,1153,147,59.59,36.29,1079.81,863.35,70.65,38.24,97.92,99.21,44.41,34.69,94.86,9.71,13.31,59.4,30.73,42.83,2.45,7.21,72.75,73.28,52.45,41.5,0.12,1.41,1.89,4.43,0.58,5.91,2.57,29.5,51.94,63.18,25.07,94.86,18.89,7.12,93.41,72.48,1926.99,75.43,76.58,49.14,4.16,77.66,14.37,48.26,2.29,85.03,84.19,97.07,90.74,92.63,92.49,26.54,7.33,91.76,47.05,95.67,2.31,5.13,4.12,42.44,10.42,12.52,47.38,24.32,9.31,43.45,3.67,26.77,10.82,58.5,76.65,64.33,64.42,64.33,65.47,4.16,3.59,8.16,7.44,3.6,11.4,11.47,3.85,16.63,12.72,4.75,18.77,0.0,0.13,0.0,3.69,51.94,0.9,29.87
Nawada ,Bihar,963,1239,121,61.42,33.43,1099.08,864.97,65.86,38.55,97.4,99.25,47.92,40.74,98.17,8.09,15.34,62.1,37.25,43.32,3.76,9.44,65.7,69.76,45.14,30.84,0.38,0.92,2.07,7.32,1.31,6.5,3.27,13.47,45.73,69.49,31.62,94.84,17.48,9.48,88.11,74.11,2857.5,80.51,79.94,51.46,4.2,79.47,12.38,41.66,1.01,74.45,85.24,94.61,78.96,87.89,87.49,37.53,0.8,86.39,37.27,96.67,0.72,3.36,2.77,36.91,4.17,5.14,49.43,18.19,9.07,37.29,1.12,28.35,15.72,61.08,73.34,70.14,74.34,70.41,73.65,4.94,3.85,9.36,5.84,5.09,11.7,8.84,3.8,14.47,11.92,5.29,18.46,0.33,0.0,0.0,2.91,47.91,0.93,27.92
Jamui ,Bihar,979,1172,119,53.07,37.0,1089.67,986.4,68.44,37.4,97.89,90.48,37.57,40.22,90.99,14.29,30.75,48.68,20.64,51.85,2.88,15.36,63.09,69.62,47.7,36.78,0.0,0.87,1.88,5.34,0.22,9.52,5.04,18.44,64.39,73.79,37.91,95.16,27.84,11.67,87.81,66.69,5289.79,69.83,73.39,53.34,3.95,72.73,7.5,31.23,2.31,66.39,80.18,97.49,68.19,77.44,85.68,27.89,0.0,76.72,30.16,98.88,0.85,2.11,1.93,36.83,3.27,3.33,43.04,19.37,8.8,37.48,1.7,31.0,12.67,61.9,81.88,76.21,60.64,75.16,75.94,5.36,5.35,11.13,8.22,6.25,15.08,7.28,4.11,12.62,10.33,2.98,14.76,0.0,0.0,0.0,2.8,53.55,0.54,24.99
Jehanabad ,Bihar,949,1072,156,61.72,36.0,1084.54,1066.49,75.09,35.34,99.27,99.75,45.51,34.25,91.04,13.18,20.28,63.18,30.53,41.6,5.62,11.97,53.23,52.48,45.26,35.47,0.0,1.5,2.64,4.21,0.83,12.95,5.62,40.68,61.52,58.4,17.43,94.24,24.19,16.06,95.78,77.67,1511.59,71.22,89.11,61.59,1.33,88.25,20.25,64.78,3.92,70.27,79.12,100.0,77.2,88.41,97.17,39.59,5.79,87.05,68.44,97.98,2.02,11.21,3.38,45.05,6.41,6.6,41.25,36.56,15.16,51.74,1.84,27.15,14.33,57.36,61.91,67.81,72.07,68.05,72.34,6.86,4.67,11.93,8.97,6.48,16.03,8.85,2.63,13.37,7.97,2.33,12.01,1.6,0.17,0.17,5.47,49.05,1.06,28.46
Arwal ,Bihar,966,1185,133,62.64,36.64,1075.58,814.52,69.85,34.21,97.35,99.86,43.42,29.3,90.11,15.55,13.91,62.54,32.88,37.47,3.23,8.78,54.49,60.52,42.75,35.36,0.1,0.46,1.57,3.38,0.97,12.24,5.42,27.12,55.95,57.36,34.51,94.2,17.21,6.94,95.54,70.1,1933.19,70.08,79.16,58.58,5.35,83.11,12.66,57.34,1.47,84.22,89.02,97.31,85.03,93.91,94.71,51.42,4.18,92.15,57.76,98.31,1.69,13.37,4.97,44.1,10.28,11.52,45.62,36.77,14.83,52.94,2.89,31.94,12.36,51.3,65.8,66.62,70.35,66.85,66.34,6.29,4.08,10.9,9.26,5.79,15.87,8.62,2.6,12.87,9.01,3.31,13.97,0.36,0.2,0.2,2.37,47.94,0.56,25.2
Chandigarh,Chandigarh,761,746,104,86.66,23.29,917.45,837.77,97.64,93.63,99.85,99.12,84.98,95.81,96.81,32.23,6.32,82.96,59.61,9.72,1.7650000000000001,0.76,8.72,77.42,55.6,18.99,0.31,4.24,0.45,31.07,0.0,6.89,2.46,33.96,-91.68,82.34,78.74,93.15,73.91,64.48,97.24,90.61,5546.35,89.34,96.87,83.24,0.16,97.03,31.3,-44.28,30.35,-80.93,-82.77,-96.76,-80.93,-87.9,-87.9,-14.99,-84.94,-84.94,72.57,-92.88,-7.12,4.33,0.33,63.72,-22.7,-18.97,25.3,8.41,2.34,20.56,1.85,13.01,44.02,60.71,54.58,60.09,-43.34,60.3,57.67,5.98,11.98,18.95,7.12,8.78,16.62,14.49,5.55,25.03,18.65,8.67,30.62,1.41,0.0,0.39,0.56,12.06,0.27,18.63
Koriya ,Chhattisgarh,906,967,133,69.65,26.85,987.34,864.18,96.68,86.96,97.55,87.62,73.34,30.16,99.16,62.75,2.04,77.08,36.95,22.89,1.79,4.96,65.74,56.41,49.37,34.05,0.2,3.8,0.45,4.6,0.34,12.58,3.83,34.24,84.36,69.71,70.02,94.0,59.59,38.65,97.94,78.15,1348.08,71.53,80.75,70.69,7.72,88.18,10.87,-50.45,8.2,87.05,87.01,90.24,90.42,92.45,92.45,21.17,74.52,92.45,81.73,97.08,2.92,1.17,0.35,31.47,8.61,8.03,32.12,18.07,4.66,31.8,0.31,25.07,17.33,51.88,56.33,64.99,-54.07,64.37,48.34,7.45,5.19,13.39,7.12,7.04,14.59,14.45,8.49,25.73,20.37,9.07,30.93,0.49,0.49,0.91,17.45,44.39,4.71,39.47
Jashpur ,Chhattisgarh,908,945,136,67.91,27.81,1037.7,950.54,96.98,79.42,98.22,88.83,72.81,14.76,98.75,80.58,6.02,75.08,34.93,21.93,1.82,5.51,68.2,56.03,47.16,33.83,0.13,6.63,1.52,2.35,0.26,12.92,5.14,39.59,94.06,56.36,48.57,91.13,50.52,31.97,97.14,82.7,1635.34,80.74,85.62,66.24,1.71,78.56,13.41,44.0,7.37,94.19,94.14,95.53,95.53,95.53,96.88,28.01,76.92,95.53,90.23,100.0,0.0,1.31,0.0,31.34,6.04,5.83,35.82,16.99,3.92,33.58,0.98,27.51,13.43,42.85,54.14,61.79,-54.49,61.47,60.33,5.01,3.21,8.29,5.3,4.49,10.44,17.29,10.38,28.47,21.91,11.58,34.44,0.18,0.0,0.18,21.24,55.84,12.11,50.22
